student_id,pais,edad,genero,plan,escuela_principal,dispositivo_principal,objetivo_estudiante,nivel_educativo,experiencia_tech_anios,meses_suscrito,tipo_pago,dias_para_renovacion,intentos_pago_fallidos,fecha_registro,dias_en_gratuito_antes_pago,cursos_inscritos,tasa_completado,cursos_completados,certificados_obtenidos,rutas_inscritas,rutas_completadas,examenes_ruta_aprobados,interes_Prog,interes_DataSci,interes_Web,interes_Ingles,interes_Marketing,interes_Diseno,interes_Gestion,interes_SoftSkills,interes_Cloud,interes_Otros,dias_desde_ultimo_login,dias_desde_ultima_clase,sesiones_ultimo_mes,horas_vistas_total,horas_vistas_ultimo_mes,promedio_clases_semana,horas_semana_1,horas_semana_2,horas_semana_3,horas_semana_4,variacion_sesiones_vs_mes_anterior,racha_dias_maxima,racha_dias_actual,liveclasses_asistidas,hora_pico_uso,preguntas_en_foro,respuestas_en_foro,upvotes_recibidos,tutoriales_publicados,platzi_rank,nivel_rewards,tickets_soporte,dias_resolucion_promedio,nps_score,churn
PLZ-02944,Perú,22,Masculino,Expert Duo,Escuela de Desarrollo Web,Desktop,Conseguir empleo tech,Universitario en curso,3,23,Anual,212.0,1,2022-06-22,9,9,0.44,3,2,2,0,0,0.18,0.23,0.35,0.03,0.22,0.09,0.29,0.14,0.24,0.17,5,16,22,63,26,6.5,6.9,7.4,6.4,6.9,2.2,16,0,1,0,3,4,6,0,675,Estandar,1,1.7,10.0,0
PLZ-02945,Perú,18,No especifica,Gratuito,Escuela de Matematicas,Mobile,Ascender en trabajo actual,Universitario completo,3,2,Sin_suscripcion,-1.0,0,2025-01-16,45,1,0.49,0,0,0,0,0,0.32,0.11,0.1,0.33,0.07,0.24,0.43,0.36,0.12,0.31,1,12,4,2,2,0.5,0.5,0.3,0.6,0.7,0.5,4,4,0,16,3,6,22,0,89,Estandar,1,1.2,10.0,1
PLZ-02946,México,37,Masculino,Expert,Escuela de Ingles,Desktop,Conseguir empleo tech,Universitario en curso,3,7,Anual,352.0,0,2023-09-30,11,4,0.74,2,1,3,2,0,0.09,0.14,0.04,0.18,0.74,0.26,0.25,0.38,0.04,0.5,15,27,8,30,18,4.5,5.3,3.8,3.2,4.7,5.7,9,0,5,16,3,6,11,0,1248,Pro,1,5.3,3.0,0
PLZ-02947,Colombia,23,Femenino,Expert,Escuela de Programacion y Software,Desktop,Emprender startup,Tecnico,1,16,Cuotas x4,285.0,1,2023-01-21,8,4,0.21,0,0,2,0,0,0.13,0.29,0.04,0.18,0.26,0.1,0.3,0.22,0.16,0.37,9,21,8,8,8,2.0,2.5,1.5,2.8,1.6,5.8,69,0,3,15,1,6,14,0,355,Estandar,0,0.0,6.0,0
PLZ-02948,Colombia,26,Masculino,Expert,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Secundaria,2,13,Anual,324.0,0,2023-04-24,5,7,0.08,0,0,1,0,0,0.38,0.32,0.56,0.39,0.06,0.16,0.6,0.33,0.23,0.05,49,61,2,20,0,0.0,0.0,0.0,0.0,0.0,-5.9,16,0,0,17,2,3,4,0,416,Estandar,1,2.5,10.0,0
PLZ-02949,México,33,Masculino,Expert,Escuela de Marketing Digital,Desktop,Conseguir empleo tech,Universitario completo,2,12,Anual,138.0,1,2024-03-15,29,8,0.32,2,1,0,0,0,0.3,0.27,0.37,0.15,0.51,0.41,0.41,0.27,0.08,0.07,15,18,13,41,8,2.0,1.2,1.1,1.1,1.3,6.7,2,0,4,9,5,6,18,0,322,Estandar,2,5.9,8.0,1
PLZ-02950,Bolivia,48,Masculino,Expert Family,Escuela de Programacion y Software,Desktop,Ascender en trabajo actual,Tecnico,10,4,Anual,356.0,0,2024-08-07,8,14,0.55,7,5,2,1,1,0.06,0.26,0.3,0.43,0.12,0.06,0.4,0.04,0.23,0.03,3,15,16,72,2,0.5,0.3,0.7,0.3,0.6,-0.5,27,0,2,20,4,3,4,0,1085,Estandar,1,4.8,2.0,0
PLZ-02951,Chile,19,Masculino,Gratuito,Escuela de Desarrollo Web,Desktop,Cambiar de carrera,Universitario completo,5,1,Sin_suscripcion,-1.0,0,2022-10-12,77,3,0.39,1,0,3,1,0,0.22,0.51,0.23,0.06,0.19,0.16,0.08,0.09,0.24,0.16,195,200,0,19,1,0.2,0.0,0.0,0.0,0.0,-3.2,1,0,0,21,2,4,2,0,582,Estandar,1,3.2,10.0,1
PLZ-02952,Argentina,29,Masculino,Gratuito,Escuela de Programacion y Software,Mobile,Freelance / proyectos propios,Posgrado,5,1,Sin_suscripcion,-1.0,0,2024-01-18,29,1,0.22,0,0,1,0,0,0.04,0.07,0.1,0.08,0.03,0.6,0.13,0.33,0.02,0.32,36,43,0,2,0,0.0,0.0,0.0,0.0,0.0,-2.9,13,0,0,4,1,1,2,0,48,Estandar,2,6.4,9.0,0
PLZ-02953,Perú,22,Masculino,Basic,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Tecnico,0,6,Mensual,11.0,3,2022-07-25,47,5,0.19,0,0,1,0,0,0.13,0.36,0.62,0.22,0.29,0.53,0.55,0.53,0.05,0.26,66,77,0,15,0,0.0,0.0,0.0,0.0,0.0,-10.0,12,0,0,10,3,2,2,0,252,Estandar,0,0.0,7.0,1
PLZ-02954,Colombia,23,Masculino,Basic,Escuela de Diseno Grafico,Mobile,Conseguir empleo tech,Universitario completo,1,5,Mensual,26.0,0,2023-01-10,11,6,0.66,3,2,0,0,0,0.19,0.04,0.13,0.21,0.04,0.34,0.27,0.44,0.22,0.09,16,17,8,36,25,6.2,5.7,4.8,8.8,5.8,4.5,2,0,3,19,8,5,8,1,260,Estandar,2,2.1,8.0,0
PLZ-02955,España,22,Masculino,Expert Duo,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Universitario completo,1,5,Anual,186.0,1,2024-07-24,55,11,0.31,3,2,1,0,0,0.1,0.23,0.33,0.14,0.17,0.08,0.53,0.18,0.59,0.24,20,28,23,46,16,4.0,4.9,4.8,4.8,2.4,-0.4,16,0,2,1,3,4,4,0,267,Estandar,0,0.0,3.0,0
PLZ-02956,Argentina,20,Masculino,Expert,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Universitario en curso,2,1,Anual,360.0,0,2022-04-23,1,8,0.28,2,1,2,0,0,0.2,0.05,0.01,0.16,0.06,0.5,0.25,0.5,0.36,0.08,3,5,8,40,5,1.2,0.7,1.7,0.8,0.7,-1.9,63,0,6,3,2,6,16,2,224,Estandar,2,2.2,4.0,1
PLZ-02957,Perú,26,Femenino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Mobile,Freelance / proyectos propios,Posgrado,0,2,Sin_suscripcion,-1.0,0,2024-02-18,62,2,0.18,0,0,4,0,0,0.1,0.14,0.05,0.22,0.06,0.07,0.56,0.14,0.23,0.25,25,36,2,3,3,0.8,0.7,0.6,0.8,0.8,-2.6,4,0,0,15,4,9,13,0,77,Estandar,1,5.1,10.0,0
PLZ-02958,Venezuela,18,Femenino,Basic,Escuela de Data Science e Inteligencia Artificial,Mobile,Freelance / proyectos propios,Posgrado,3,2,Mensual,18.0,0,2024-08-11,16,4,0.32,1,0,2,0,0,0.06,0.22,0.46,0.47,0.22,0.19,0.24,0.49,0.34,0.29,26,39,10,26,20,5.0,5.9,2.8,4.5,2.8,3.4,42,0,3,19,4,4,5,0,104,Estandar,0,0.0,8.0,1
PLZ-02959,México,32,Femenino,Basic,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Tecnico,1,1,Mensual,22.0,0,2022-10-03,11,1,0.51,0,0,2,1,1,0.21,0.14,0.47,0.17,0.19,0.35,0.45,0.4,0.08,0.28,8,21,4,1,1,0.2,0.3,0.2,0.2,0.2,-0.3,27,0,3,21,5,1,3,0,761,Estandar,0,0.0,9.0,0
PLZ-02960,Chile,27,Femenino,Expert Family,Escuela de Ingles,Desktop,Conseguir empleo tech,Secundaria,3,2,Anual,178.0,0,2023-02-19,77,14,0.31,4,3,3,0,0,0.45,0.22,0.13,0.21,0.55,0.44,0.02,0.14,0.29,0.15,4,12,15,76,25,6.2,9.0,6.9,8.0,6.2,4.7,2,0,8,13,3,4,9,0,203,Estandar,1,1.9,9.0,0
PLZ-02961,México,29,Femenino,Expert,Escuela de Ingles,Mobile,Aprender por curiosidad,Posgrado,0,1,Anual,176.0,2,2022-12-18,4,7,0.13,0,0,0,0,0,0.19,0.27,0.32,0.22,0.18,0.17,0.27,0.59,0.09,0.42,22,34,11,20,2,0.5,0.3,0.6,0.4,0.4,4.2,23,0,3,11,3,6,4,0,77,Estandar,2,5.7,0.0,0
PLZ-02962,México,24,Femenino,Expert,Escuela de Programacion y Software,Desktop,Freelance / proyectos propios,Posgrado,1,7,Anual,270.0,1,2024-12-09,13,10,0.48,4,3,3,1,1,0.17,0.28,0.0,0.02,0.15,0.31,0.14,0.2,0.48,0.47,9,12,7,63,22,5.5,4.5,7.4,5.0,7.6,5.4,2,0,7,11,2,5,3,0,1117,Estandar,0,0.0,10.0,0
PLZ-02963,México,24,Masculino,Expert,Escuela de Desarrollo Web,Desktop,Aprender por curiosidad,Universitario en curso,5,5,Anual,353.0,0,2024-06-23,13,11,0.32,3,2,3,0,0,0.15,0.31,0.17,0.1,0.4,0.21,0.37,0.26,0.1,0.29,3,9,7,84,3,0.8,0.7,1.1,0.6,1.1,1.1,5,0,2,13,4,6,10,0,294,Estandar,0,0.0,3.0,1
PLZ-02964,Paraguay,28,Femenino,Expert,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Secundaria,2,15,Anual,172.0,0,2024-11-30,16,9,0.31,2,1,2,0,0,0.31,0.26,0.3,0.18,0.34,0.19,0.02,0.07,0.52,0.3,18,23,6,53,16,4.0,2.6,4.8,3.7,3.4,4.3,44,0,4,17,0,3,9,2,472,Estandar,1,1.9,8.0,1
PLZ-02965,Venezuela,20,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Freelance / proyectos propios,Universitario completo,5,48,Anual,244.0,0,2023-11-24,56,8,0.35,2,1,0,0,0,0.09,0.39,0.1,0.18,0.48,0.05,0.38,0.18,0.2,0.34,5,16,12,37,27,6.8,4.0,5.0,6.2,4.0,0.7,2,0,3,6,2,3,7,0,1508,Pro,0,0.0,2.0,0
PLZ-02966,Argentina,24,Femenino,Gratuito,Escuela de Desarrollo Web,Desktop,Conseguir empleo tech,Universitario en curso,3,1,Sin_suscripcion,-1.0,0,2024-05-17,17,1,0.5,0,0,4,2,1,0.04,0.07,0.27,0.15,0.06,0.19,0.25,0.39,0.15,0.17,98,106,0,1,1,0.2,0.0,0.0,0.0,0.0,-8.3,1,0,0,16,4,3,9,0,1257,Estandar,2,6.6,6.0,0
PLZ-02967,Perú,21,Femenino,Expert Duo,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Posgrado,7,5,Anual,189.0,0,2022-06-26,26,8,0.36,2,1,2,0,0,0.55,0.36,0.61,0.34,0.38,0.13,0.04,0.17,0.32,0.26,26,39,19,49,13,3.2,2.1,4.5,2.9,2.8,3.1,7,0,2,18,4,4,3,0,211,Estandar,0,0.0,7.0,0
PLZ-02968,Colombia,21,Masculino,Expert,Escuela de Desarrollo Web,Mobile,Freelance / proyectos propios,Universitario completo,0,5,Anual,199.0,0,2023-02-14,143,6,0.56,3,2,1,0,0,0.24,0.31,0.47,0.08,0.17,0.06,0.55,0.1,0.09,0.09,7,16,6,37,22,5.5,6.5,3.2,6.5,6.1,0.8,16,0,2,20,3,5,12,0,200,Estandar,0,0.0,9.0,0
PLZ-02969,Bolivia,16,Femenino,Expert,Escuela de Gestion y Liderazgo,Desktop,Aprender por curiosidad,Universitario completo,1,8,Anual,75.0,0,2025-02-05,55,15,0.42,6,5,1,0,0,0.04,0.22,0.18,0.01,0.19,0.41,0.2,0.32,0.2,0.16,19,20,13,102,11,2.8,4.1,3.5,2.2,2.7,1.9,5,0,7,13,4,4,4,0,393,Estandar,1,1.8,7.0,0
PLZ-02970,Colombia,35,Masculino,Expert Family,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Universitario en curso,2,26,Anual,33.0,0,2022-02-05,34,17,0.52,8,7,2,1,0,0.22,0.13,0.02,0.27,0.17,0.29,0.44,0.03,0.35,0.33,0,3,19,134,5,1.2,1.2,1.2,0.6,1.2,-1.6,1,1,4,14,3,3,8,0,1425,Pro,3,1.1,1.0,0
PLZ-02971,Colombia,22,Masculino,Expert,Escuela de Ingles,Mobile,Aprender por curiosidad,Universitario completo,10,5,Anual,195.0,0,2023-02-11,6,10,0.44,4,3,0,0,0,0.3,0.21,0.27,0.02,0.16,0.01,0.25,0.16,0.05,0.24,4,11,13,69,10,2.5,3.7,2.2,1.5,1.6,0.7,32,0,5,21,6,10,17,0,264,Estandar,0,0.0,10.0,1
PLZ-02972,México,33,Masculino,Expert,Escuela de Desarrollo Web,Tablet,Freelance / proyectos propios,Universitario en curso,3,1,Anual,93.0,0,2022-12-16,23,11,0.2,2,1,2,0,0,0.15,0.05,0.42,0.49,0.39,0.21,0.1,0.09,0.42,0.34,12,21,2,41,14,3.5,3.3,3.6,3.8,1.8,-3.0,10,0,3,16,3,6,7,0,126,Estandar,1,6.9,9.0,0
PLZ-02973,Perú,33,Femenino,Expert Family,Escuela de Data Science e Inteligencia Artificial,Desktop,Ascender en trabajo actual,Secundaria,2,28,Cuotas x4,134.0,2,2025-04-05,7,18,0.39,7,6,2,0,0,0.22,0.39,0.2,0.14,0.39,0.29,0.04,0.2,0.63,0.25,27,39,21,89,18,4.5,4.8,3.1,4.5,3.0,3.0,10,0,3,20,3,7,13,0,1310,Pro,1,3.2,6.0,0
PLZ-02974,Perú,19,Femenino,Gratuito,Escuela de Diseno Grafico,Mobile,Emprender startup,Universitario completo,0,3,Sin_suscripcion,-1.0,0,2022-11-11,21,1,0.01,0,0,3,0,0,0.22,0.31,0.22,0.23,0.08,0.1,0.26,0.13,0.57,0.33,140,152,0,1,0,0.0,0.0,0.0,0.0,0.0,-4.5,12,0,0,5,2,1,1,0,93,Estandar,1,3.8,,1
PLZ-02975,Colombia,20,Femenino,Expert,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Universitario completo,2,3,Anual,106.0,0,2022-10-06,34,9,0.57,5,4,4,2,1,0.37,0.07,0.1,0.62,0.04,0.36,0.12,0.16,0.06,0.26,2,5,13,75,15,3.8,5.1,3.6,4.6,5.0,-0.1,10,0,3,12,3,14,12,0,1475,Pro,0,0.0,3.0,1
PLZ-02976,México,42,Masculino,Expert,Escuela de Desarrollo Web,Desktop,Freelance / proyectos propios,Universitario completo,2,1,Anual,231.0,0,2024-07-27,6,13,0.41,5,3,1,0,0,0.17,0.06,0.29,0.01,0.32,0.36,0.29,0.08,0.18,0.4,31,33,1,63,0,0.0,0.0,0.0,0.0,0.0,-4.5,17,0,0,10,7,3,7,0,215,Estandar,1,4.0,10.0,1
PLZ-02977,Chile,37,Masculino,Basic,Escuela de Marketing Digital,Mobile,Ascender en trabajo actual,Universitario completo,5,3,Mensual,13.0,0,2023-09-04,2,5,0.43,2,1,1,0,0,0.23,0.14,0.3,0.08,0.05,0.05,0.19,0.46,0.17,0.11,9,20,7,25,16,4.0,4.1,4.5,5.8,5.8,-3.9,76,0,2,11,2,5,13,0,206,Estandar,1,6.8,9.0,1
PLZ-02978,México,26,Femenino,Expert Duo,Escuela de Gestion y Liderazgo,Desktop,Ascender en trabajo actual,Universitario en curso,2,4,Anual,28.0,0,2024-03-03,22,10,0.38,3,2,2,0,0,0.04,0.27,0.12,0.01,0.08,0.17,0.24,0.44,0.31,0.05,1,14,9,42,8,2.0,2.9,2.2,1.2,3.0,5.1,4,4,2,11,2,10,21,0,230,Estandar,1,6.2,9.0,1
PLZ-02979,Argentina,28,Masculino,Expert,Escuela de Finanzas e Inversiones,Desktop,Aprender por curiosidad,Universitario en curso,1,6,Anual,314.0,0,2022-12-06,0,9,0.41,3,2,0,0,0,0.08,0.29,0.15,0.66,0.32,0.27,0.15,0.26,0.41,0.46,15,26,11,57,13,3.2,3.7,2.5,3.5,1.9,2.5,4,0,2,9,5,8,30,0,365,Estandar,1,5.6,4.0,0
PLZ-02980,Paraguay,23,Femenino,Expert,Escuela de Ingles,Desktop,Conseguir empleo tech,Universitario completo,0,19,Cuotas x4,15.0,3,2024-12-19,28,4,0.22,0,0,0,0,0,0.36,0.13,0.25,0.42,0.04,0.36,0.15,0.34,0.14,0.09,0,4,13,16,16,4.0,3.5,4.5,5.1,5.6,-0.5,7,7,4,15,7,3,10,0,338,Estandar,0,0.0,0.0,0
PLZ-02981,Colombia,29,Masculino,Expert Family,Escuela de Videojuegos,Desktop,Conseguir empleo tech,Universitario en curso,0,5,Anual,152.0,0,2022-04-12,69,21,0.48,10,7,3,1,1,0.19,0.1,0.21,0.06,0.31,0.4,0.02,0.09,0.02,0.13,3,4,20,149,25,6.2,6.3,4.4,3.9,4.8,-1.0,21,0,4,20,1,2,6,0,1156,Estandar,0,0.0,9.0,0
PLZ-02982,México,22,Masculino,Gratuito,Escuela de Programacion y Software,Desktop,Emprender startup,Universitario completo,2,3,Sin_suscripcion,-1.0,0,2022-06-10,1,4,0.26,1,0,3,0,0,0.16,0.2,0.23,0.05,0.21,0.51,0.05,0.33,0.25,0.23,66,75,2,16,0,0.0,0.0,0.0,0.0,0.0,-5.8,46,0,0,19,3,13,49,0,158,Estandar,1,6.0,,0
PLZ-02983,Argentina,16,Masculino,Expert,Escuela de Desarrollo Web,Desktop,Aprender por curiosidad,Universitario completo,1,14,Anual,90.0,0,2024-09-24,14,11,0.28,3,2,3,0,0,0.25,0.26,0.28,0.2,0.38,0.15,0.02,0.29,0.21,0.05,4,6,13,62,15,3.8,1.9,4.8,3.1,4.0,-3.0,7,0,4,13,3,4,10,0,436,Estandar,0,0.0,10.0,1
PLZ-02984,Chile,19,Femenino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Ascender en trabajo actual,Posgrado,3,3,Anual,190.0,0,2024-03-25,74,16,0.33,5,4,3,0,0,0.35,0.2,0.37,0.38,0.09,0.25,0.24,0.44,0.29,0.32,2,14,12,77,13,3.2,2.6,2.3,2.0,4.3,-0.4,0,0,2,17,6,6,6,0,271,Estandar,2,4.5,9.0,0
PLZ-02985,Colombia,27,Masculino,Basic,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Universitario completo,5,2,Mensual,29.0,0,2023-06-29,36,5,0.14,0,0,1,0,0,0.21,0.11,0.09,0.17,0.08,0.11,0.11,0.14,0.08,0.12,9,10,9,7,7,1.8,1.2,1.6,1.2,2.1,3.4,5,0,3,14,4,4,3,1,131,Estandar,1,1.5,10.0,0
PLZ-02986,Guatemala,20,Masculino,Gratuito,Escuela de Desarrollo Web,Mobile,Freelance / proyectos propios,Tecnico,0,1,Sin_suscripcion,-1.0,0,2025-03-21,1,3,0.05,0,0,2,0,0,0.14,0.27,0.19,0.05,0.26,0.24,0.27,0.4,0.29,0.17,69,79,2,8,1,0.2,0.0,0.0,0.0,0.0,-4.0,2,0,0,16,6,4,12,0,85,Estandar,0,0.0,7.0,1
PLZ-02987,México,26,Masculino,Expert Duo,Escuela de Diseno Grafico,Mobile,Conseguir empleo tech,Tecnico,2,4,Cuotas x4,110.0,0,2024-05-19,14,13,0.27,3,2,2,0,0,0.25,0.22,0.36,0.1,0.45,0.22,0.39,0.24,0.09,0.46,12,19,20,67,19,4.8,4.1,6.0,4.2,4.0,0.6,9,0,2,11,5,3,5,0,212,Estandar,2,4.7,7.0,1
PLZ-02988,Colombia,20,Masculino,Expert,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Universitario en curso,7,2,Anual,351.0,1,2024-03-27,42,8,0.62,4,3,0,0,0,0.27,0.17,0.35,0.18,0.13,0.12,0.35,0.11,0.25,0.69,2,3,8,56,16,4.0,2.8,4.6,3.1,4.6,-0.3,3,0,1,13,5,4,9,0,210,Estandar,0,0.0,10.0,0
PLZ-02989,Perú,22,Masculino,Expert,Escuela de Marketing Digital,Desktop,Conseguir empleo tech,Universitario en curso,2,9,Anual,129.0,0,2023-04-11,32,12,0.45,5,4,0,0,0,0.13,0.13,0.21,0.2,0.17,0.14,0.03,0.2,0.3,0.28,18,18,10,70,24,6.0,4.5,8.6,6.2,6.5,0.5,14,0,2,14,4,5,5,0,518,Estandar,3,3.3,9.0,0
PLZ-02990,Venezuela,32,Masculino,Expert,Escuela de Desarrollo Web,Mobile,Freelance / proyectos propios,Universitario en curso,2,15,Anual,82.0,0,2024-12-17,5,8,0.61,4,3,3,1,0,0.31,0.58,0.24,0.15,0.22,0.25,0.03,0.12,0.23,0.29,4,14,8,73,15,3.8,4.3,5.5,4.4,3.3,2.2,10,0,5,18,0,2,7,0,1199,Estandar,1,6.1,8.0,0
PLZ-02991,México,28,Femenino,Gratuito,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Tecnico,2,1,Sin_suscripcion,-1.0,0,2024-06-02,72,3,0.01,0,0,0,0,0,0.3,0.37,0.17,0.16,0.11,0.28,0.38,0.27,0.03,0.04,67,71,2,9,1,0.2,0.0,0.0,0.0,0.0,-2.4,5,0,0,13,4,8,14,0,85,Estandar,0,0.0,8.0,1
PLZ-02992,Chile,26,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Freelance / proyectos propios,Posgrado,2,1,Mensual,12.0,0,2022-12-19,34,3,0.05,0,0,2,0,0,0.1,0.1,0.24,0.37,0.27,0.06,0.18,0.06,0.17,0.15,5,8,5,7,7,1.8,2.4,2.2,2.3,1.9,0.9,5,0,2,22,3,7,22,0,62,Estandar,1,5.2,5.0,1
PLZ-02993,Colombia,32,Femenino,Basic,Escuela de Data Science e Inteligencia Artificial,Mobile,Freelance / proyectos propios,Tecnico,0,10,Mensual,22.0,0,2024-08-12,28,2,0.09,0,0,1,0,0,0.33,0.19,0.33,0.04,0.11,0.13,0.1,0.37,0.11,0.02,19,24,9,4,4,1.0,1.3,0.8,1.2,0.6,-1.0,3,0,4,19,0,2,3,0,212,Estandar,1,1.6,9.0,0
PLZ-02994,Colombia,29,Femenino,Expert Family,Escuela de Data Science e Inteligencia Artificial,Desktop,Ascender en trabajo actual,Universitario completo,0,26,Anual,51.0,1,2025-03-13,1,19,0.43,8,7,0,0,0,0.23,0.38,0.33,0.34,0.4,0.21,0.26,0.1,0.31,0.25,1,9,19,109,5,1.2,1.5,1.5,1.3,1.7,1.5,5,1,1,13,1,0,0,0,990,Estandar,1,2.6,10.0,0
PLZ-02995,México,35,Masculino,Gratuito,Escuela de Ingles,Desktop,Conseguir empleo tech,Secundaria,0,1,Sin_suscripcion,-1.0,0,2024-09-15,126,1,0.14,0,0,3,0,0,0.21,0.31,0.6,0.5,0.28,0.18,0.17,0.22,0.19,0.27,11,23,4,3,3,0.8,0.8,0.6,0.9,0.5,4.0,0,0,0,22,4,2,2,2,152,Estandar,1,6.0,10.0,0
PLZ-02996,Venezuela,24,Masculino,Expert Family,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Universitario en curso,5,22,Anual,325.0,0,2023-10-18,8,16,0.26,4,3,1,0,0,0.15,0.24,0.13,0.14,0.47,0.15,0.51,0.43,0.54,0.19,2,5,16,72,19,4.8,4.0,4.4,4.1,5.8,0.1,40,0,3,11,3,5,10,0,611,Estandar,1,6.1,10.0,0
PLZ-02997,México,24,Femenino,Expert Family,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Universitario en curso,1,11,Cuotas x4,325.0,1,2023-07-12,14,17,0.33,5,4,2,0,0,0.01,0.29,0.05,0.5,0.47,0.32,0.42,0.07,0.37,0.18,9,19,14,113,10,2.5,2.9,2.5,2.8,2.9,-1.1,8,0,4,15,5,3,2,0,563,Estandar,1,1.8,7.0,0
PLZ-02998,México,19,Masculino,Expert Family,Escuela de Marketing Digital,Desktop,Ascender en trabajo actual,Universitario en curso,10,48,Anual,322.0,0,2023-02-26,5,15,0.56,8,7,2,1,0,0.1,0.23,0.33,0.01,0.03,0.28,0.01,0.38,0.31,0.29,12,15,21,128,9,2.2,2.6,2.8,1.3,3.2,6.0,7,0,3,9,3,4,14,1,2069,Pro,1,4.2,3.0,0
PLZ-02999,México,24,Masculino,Expert,Escuela de Desarrollo Web,Mobile,Freelance / proyectos propios,Universitario completo,5,1,Anual,99.0,0,2025-03-20,52,8,0.41,3,2,3,1,1,0.2,0.36,0.28,0.35,0.24,0.09,0.3,0.52,0.32,0.62,6,12,9,38,15,3.8,3.6,3.1,4.5,2.1,5.1,17,0,3,18,2,4,13,0,836,Estandar,0,0.0,9.0,0
PLZ-03000,Venezuela,32,Masculino,Expert Family,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Universitario completo,3,29,Anual,286.0,0,2022-01-26,98,16,0.48,7,5,2,0,0,0.16,0.19,0.19,0.11,0.18,0.33,0.36,0.76,0.17,0.05,1,14,16,144,4,1.0,1.3,1.5,1.5,1.1,-2.1,1,0,2,18,3,5,9,1,787,Estandar,3,2.7,9.0,0
PLZ-03001,Argentina,34,Femenino,Basic,Escuela de Programacion y Software,Desktop,Freelance / proyectos propios,Universitario completo,5,2,Mensual,16.0,0,2023-08-16,7,1,0.37,0,0,3,1,0,0.13,0.19,0.51,0.56,0.06,0.24,0.15,0.24,0.11,0.11,3,13,5,4,4,1.0,0.5,0.7,0.5,1.4,2.1,0,0,2,17,5,5,16,0,597,Estandar,1,5.8,5.0,0
PLZ-03002,Chile,32,Femenino,Gratuito,Escuela de Desarrollo Web,Tablet,Freelance / proyectos propios,Universitario completo,0,4,Sin_suscripcion,-1.0,0,2023-09-13,27,4,0.21,0,0,2,0,0,0.38,0.01,0.07,0.1,0.06,0.5,0.33,0.03,0.53,0.04,35,43,0,12,0,0.0,0.0,0.0,0.0,0.0,-3.2,26,0,0,2,4,3,6,0,187,Estandar,2,5.0,9.0,0
PLZ-03003,México,16,No especifica,Gratuito,Escuela de Gestion y Liderazgo,Mobile,Ascender en trabajo actual,Universitario completo,3,2,Sin_suscripcion,-1.0,0,2022-10-07,108,4,0.24,0,0,3,0,0,0.13,0.15,0.04,0.01,0.22,0.18,0.08,0.41,0.08,0.2,108,112,1,10,1,0.2,0.0,0.0,0.0,0.0,-8.4,0,0,0,13,5,5,6,0,96,Estandar,0,0.0,5.0,0
PLZ-03004,Argentina,33,Femenino,Expert Family,Escuela de Videojuegos,Desktop,Ascender en trabajo actual,Posgrado,10,18,Anual,25.0,0,2023-10-01,22,17,0.39,6,5,0,0,0,0.63,0.23,0.1,0.3,0.27,0.11,0.45,0.1,0.15,0.12,1,10,22,139,8,2.0,2.4,1.8,1.0,1.6,-0.8,26,2,1,16,1,6,11,0,436,Estandar,3,6.7,9.0,0
PLZ-03005,Colombia,16,Masculino,Gratuito,Escuela de Marketing Digital,Desktop,Aprender por curiosidad,Universitario completo,0,5,Sin_suscripcion,-1.0,0,2023-09-11,50,1,0.02,0,0,1,0,0,0.64,0.15,0.24,0.23,0.02,0.12,0.09,0.24,0.16,0.17,59,60,0,3,0,0.0,0.0,0.0,0.0,0.0,-4.4,34,0,0,1,0,7,7,0,153,Estandar,0,0.0,9.0,1
PLZ-03006,Chile,32,Masculino,Expert,Escuela de Programacion y Software,Mobile,Aprender por curiosidad,Secundaria,1,31,Anual,243.0,0,2025-04-08,79,6,0.37,2,1,1,0,0,0.42,0.29,0.18,0.19,0.37,0.13,0.42,0.46,0.02,0.15,4,6,5,43,8,2.0,2.7,2.2,1.1,1.4,2.2,12,0,2,18,3,5,4,0,919,Estandar,3,6.1,3.0,1
